Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
18.25,0,0.130095044,13,257.2962,0,1,2,0,517.9924,21
12.6,0,0.040747616,13,140.2496,5,1,2,3,4093.3384,34
7.475,0,0.013146636,9,214.5192,7,1,1,1,2804.3496,17
12.15,0,0.02176755,1,164.6184,7,1,1,1,3797.7232,17
7.97,0,0.0,14,172.0422,3,1,2,2,5690.5926,10
15.25,0,0.08995645,5,217.1192,9,1,0,1,3235.788,20
16.35,1,0.062665642,6,225.6062,3,1,2,2,1579.9434,10
11.1,0,0.176182345,0,158.1604,6,2,1,1,1901.5248,15
11.8,0,0.022843501,8,177.8686,8,2,0,1,4621.9836,22
14.3,1,0.034411238,0,98.6726,8,2,0,1,782.9808,22
13.65,1,0.0,10,36.6532,2,1,1,1,755.0172,12
16.75,0,0.128861359,1,86.2856,6,2,1,1,1406.1696,15
16.25,0,0.078290271,3,93.1804,9,1,0,1,1194.4452,20
18.0,0,0.008539208,0,81.2618,6,2,1,1,402.809,15
20.2,1,0.100095288,6,125.2678,0,1,2,0,127.1678,21
15.0,0,0.046447328,1,121.5414,9,1,0,1,2436.828,20
12.6,1,0.030794774,6,122.9072,5,1,2,3,4532.7664,34
12.6,1,0.159081735,5,193.5478,5,1,2,3,4649.9472,34
12.6,0,0.034705807,13,241.6828,5,1,2,3,4873.656,34
13.0,0,0.154487495,3,77.2986,2,1,1,1,1246.3776,12
14.65,0,0.072178679,9,262.9594,9,1,0,1,5233.188,20
12.6,0,0.061686402,4,153.9998,5,1,2,3,5229.1932,34
5.88,0,0.003599378,7,152.2998,7,1,1,1,3075.996,17
12.35,0,0.026832182,3,57.3246,2,1,1,1,1332.2658,12
9.0,0,0.019616991,9,169.6474,2,1,1,1,2526.711,12
10.395,0,0.05226427,12,158.4604,0,1,2,0,158.4604,21
10.195,0,0.112203445,7,111.786,6,2,1,1,1697.79,15
12.6,0,0.171761077,6,115.7518,5,1,2,3,5351.0346,34
9.695,0,0.114170506,8,158.9604,7,1,1,1,1743.0644,17
19.35,1,0.082266419,0,48.8034,8,2,0,1,340.2238,22
16.7,1,0.038685176,13,146.6102,3,1,2,2,2770.3938,10
5.985,0,0.095795326,5,128.4678,8,2,0,1,508.6712,22
8.85,0,0.026814124,9,103.7964,0,1,2,0,210.3928,21
15.7,0,0.045203854,5,180.266,8,2,0,1,1617.894,22
12.5,0,0.020697723,1,198.8742,8,2,0,1,5773.1518,22
19.35,0,0.027827268,8,65.6168,3,1,2,2,383.5008,10
7.72,1,0.074883035,1,79.8986,7,1,1,1,1090.5804,17
17.2,0,0.156298858,10,162.1578,8,2,0,1,1283.6624,22
12.6,0,0.019412192,9,166.5474,5,1,2,3,4379.6324,34
12.6,0,0.105324246,1,125.7046,5,1,2,3,3237.1196,34
12.6,1,0.019227816,13,163.9842,4,2,0,0,331.5684,34
8.895,0,0.044093978,5,208.3954,0,1,2,0,1041.977,21
20.2,1,0.117599259,0,195.311,7,1,1,1,3338.987,17
20.5,0,0.036140297,6,120.0756,8,2,0,1,2302.3364,22
17.6,0,0.104791689,13,165.2868,1,0,2,1,3111.9492,32
11.15,0,0.057021156,0,106.8622,9,1,0,1,2011.3818,20
12.6,0,0.026058181,9,121.9098,5,1,2,3,3374.2744,34
19.6,1,0.12829573,13,167.2816,7,1,1,1,2013.3792,17
10.895,1,0.03263762,5,147.7102,2,1,1,1,1895.5326,12
13.85,0,0.034765901,7,114.2492,2,1,1,1,1853.5872,12
15.1,0,0.095696334,0,159.7604,2,1,1,1,2693.8268,12
15.0,0,0.071371458,8,125.2362,8,2,0,1,1384.1982,22
12.85,0,0.022696131,6,179.9318,3,1,2,2,2706.477,10
16.85,1,0.267565911,5,194.1478,0,1,2,0,1162.4868,21
15.5,0,0.053327763,14,44.477,1,0,2,1,865.54,32
15.85,1,0.007145063,13,41.048,6,2,1,1,479.376,15
21.2,0,0.071076055,13,174.837,2,1,1,1,5469.547,12
13.35,0,0.139426044,5,148.3392,6,2,1,1,3877.6192,15
6.11,1,0.151925271,14,46.6086,6,2,1,1,624.5204,15
13.0,0,0.099479703,9,44.906,9,1,0,1,652.484,20
12.6,0,0.045900448,13,118.9124,5,1,2,3,2844.2976,34
12.6,0,0.21799414,3,266.5884,4,2,0,0,1324.942,34
6.425,0,0.010454459,3,115.6808,9,1,0,1,1406.1696,20
12.6,0,0.172641213,13,195.111,5,1,2,3,5303.097,34
12.0,0,0.075701524,0,124.6388,7,1,1,1,2105.2596,17
7.535,0,0.081914677,14,120.344,9,1,0,1,3835.008,20
7.68,0,0.071010513,6,190.9162,9,1,0,1,5195.2374,20
14.7,0,0.072444983,6,48.6034,7,1,1,1,194.4136,17
10.3,0,0.069981909,4,263.0226,1,0,2,1,6079.4198,32
13.8,1,0.06457046,6,76.2012,2,1,1,1,1669.8264,12
10.1,0,0.024159767,3,114.715,6,2,1,1,815.605,15
7.785,0,0.089210159,6,64.251,2,1,1,1,1328.271,12
13.8,0,0.097611115,4,54.893,2,1,1,1,679.116,12
11.8,0,0.058975504,8,81.7618,3,1,2,2,966.7416,10
10.5,0,0.027430696,9,171.1106,2,1,1,1,3593.3226,12
12.6,1,0.0,13,58.7588,4,2,0,0,400.8116,34
19.7,0,0.038815341,7,124.2362,7,1,1,1,1887.543,17
12.6,0,0.152632413,4,98.441,4,2,0,0,96.541,34
12.6,0,0.021618297,1,167.1184,5,1,2,3,2476.776,34
15.1,1,0.096491904,10,134.4942,3,1,2,2,1854.9188,10
16.2,0,0.033568871,14,74.9696,2,1,1,1,2162.5184,12
11.3,1,0.054507422,10,96.3094,1,0,2,1,666.4658,32
12.6,1,0.063079544,5,175.7712,4,2,0,0,351.5424,34
12.6,0,0.064208126,5,180.1976,4,2,0,0,181.0976,34
19.7,0,0.041974489,5,108.6912,2,1,1,1,2183.824,12
20.6,1,0.048207431,6,188.0556,2,1,1,1,2065.3116,12
9.5,0,0.041065647,7,223.5088,2,1,1,1,4697.8848,12
13.5,1,0.128709014,15,96.1068,1,0,2,1,1846.9292,32
13.65,0,0.03596071,13,186.3924,8,2,0,1,1665.8316,22
7.27,0,0.046520703,8,97.7384,1,0,2,1,591.2304,32
12.6,0,0.210596485,11,144.747,4,2,0,0,143.147,34
6.86,0,0.03674399,9,231.201,2,1,1,1,6201.927,12
14.7,0,0.072238195,6,47.5034,1,0,2,1,972.068,32
12.6,0,0.034141213,9,211.9218,5,1,2,3,3419.5488,34
9.195,0,0.101500374,0,45.2744,7,1,1,1,679.116,17
14.15,0,0.042246575,4,54.2982,9,1,0,1,1104.5622,20
12.3,1,0.058105769,13,60.4562,6,2,1,1,1777.686,15
11.8,1,0.170141787,3,116.7834,1,0,2,1,2303.668,32
13.6,1,0.049579883,5,110.0912,6,2,1,1,1965.4416,15
11.6,0,0.0,3,178.2686,9,1,0,1,1955.4546,20
15.0,0,0.058725134,13,43.6744,2,1,1,1,407.4696,12
7.0,0,0.0,3,105.628,9,1,0,1,1384.864,20
13.1,0,0.075695552,4,168.4158,9,1,0,1,1504.0422,20
11.3,0,0.007321067,10,197.7426,2,1,1,1,2570.6538,12
12.3,0,0.009463757,0,73.838,2,1,1,1,1245.046,12
10.0,0,0.021407511,9,248.175,1,0,2,1,3495.45,32
12.6,0,0.145669556,5,247.2776,4,2,0,0,743.0328,34
6.98,0,0.041273236,3,82.4934,3,1,2,2,982.7208,10
19.0,0,0.128090139,13,107.0622,8,2,0,1,1376.2086,22
17.0,0,0.135707553,6,172.5106,6,2,1,1,2053.3272,15
15.15,0,0.027774002,0,152.3708,6,2,1,1,3159.8868,15
12.6,1,0.07278643,5,49.4376,4,2,0,0,191.7504,34
12.6,0,0.029640604,6,40.8138,5,1,2,3,1543.3244,34
8.355,0,0.187939003,3,146.9418,7,1,1,1,1029.9926,17
12.15,0,0.14492016,8,224.4404,1,0,2,1,1800.3232,32
17.25,1,0.125419157,2,40.048,9,1,0,1,399.48,20
6.46,1,0.049121972,6,144.6102,1,0,2,1,2916.204,32
12.6,0,0.0,4,175.3028,5,1,2,3,3719.1588,34
5.78,1,0.074149074,13,262.2568,8,2,0,1,5273.136,22
18.7,0,0.04604992,8,151.9682,1,0,2,1,3354.3004,32
19.2,0,0.035384612,13,180.3318,2,1,1,1,3428.2042,12
12.6,0,0.038340116,13,240.1564,5,1,2,3,7150.692,34
12.6,0,0.0,0,81.8618,4,2,0,0,161.1236,34
12.6,0,0.049080853,6,147.7734,5,1,2,3,4602.6754,34
12.6,0,0.076183667,9,245.646,5,1,2,3,3695.19,34
7.35,0,0.028711412,6,39.9454,3,1,2,2,377.5086,10
20.35,1,0.0,10,81.6276,8,2,0,1,1787.0072,22
12.6,0,0.12517151,6,88.9198,5,1,2,3,3139.9128,34
17.85,0,0.037826873,14,189.7188,8,2,0,1,2285.0256,22
4.615,1,0.101747034,3,231.33,1,0,2,1,4660.6,32
15.0,0,0.0,13,47.2744,6,2,1,1,679.116,15
12.6,1,0.075142108,1,145.8444,5,1,2,3,3773.7544,34
12.1,1,0.061424738,14,56.7614,3,1,2,2,1049.9666,10
11.65,0,0.040597054,6,187.324,7,1,1,1,1864.24,17
12.6,0,0.041556697,0,104.4332,4,2,0,0,307.5996,34
15.5,1,0.126791761,0,262.1568,0,1,2,0,527.3136,21
9.195,1,0.117484834,13,158.5578,8,2,0,1,2406.867,22
15.1,1,0.106097275,6,43.2796,3,1,2,2,123.8388,10
5.095,1,0.129395895,13,140.3838,1,0,2,1,1826.2894,32
15.1,1,0.100265027,6,142.5786,3,1,2,2,3323.0078,10
12.1,0,0.011557563,4,165.3526,9,1,0,1,3453.5046,20
6.235,0,0.119157788,9,263.791,3,1,2,2,2103.928,10
15.0,0,0.077622622,1,121.8414,0,1,2,0,243.6828,21
12.6,0,0.041194986,6,39.1164,5,1,2,3,1235.7248,34
10.65,1,0.085135953,13,232.3668,8,2,0,1,3685.8688,22
9.8,1,0.106816919,6,114.2492,0,1,2,0,463.3968,21
18.25,0,0.04421348,7,173.408,1,0,2,1,1038.648,32
12.6,0,0.013745883,5,62.0168,5,1,2,3,1534.0032,34
19.6,0,0.094308058,9,251.8698,9,1,0,1,3551.3772,20
17.0,1,0.026622757,3,144.247,7,1,1,1,3149.234,17
9.6,1,0.014234595,13,190.2872,9,1,0,1,4727.18,20
8.51,1,0.078526225,13,173.5422,9,1,0,1,5000.8238,20
5.88,0,0.0249887,9,150.3392,3,1,2,2,447.4176,10
8.905,0,0.143712172,5,60.2878,3,1,2,2,1151.1682,10
12.6,1,0.067373081,1,258.8988,5,1,2,3,3083.9856,34
8.85,0,0.053822086,6,183.8292,1,0,2,1,2554.0088,32
20.7,0,0.043011277,4,177.2028,3,1,2,2,3364.9532,10
12.6,0,0.123557061,9,216.6192,4,2,0,0,215.7192,34
6.3,0,0.127968205,3,209.627,3,1,2,2,3984.813,10
17.5,1,0.007570599,4,144.6102,3,1,2,2,2187.153,10
12.6,1,0.0,3,92.312,4,2,0,0,372.848,34
5.765,0,0.081996785,0,40.1164,6,2,1,1,540.6296,15
17.75,1,0.067777778,0,186.924,3,1,2,2,3169.208,10
5.035,1,0.080362549,1,229.0036,2,1,1,1,4326.3684,12
8.355,0,0.013929059,0,94.1462,8,2,0,1,2221.1088,22
6.13,0,0.077169953,4,63.0536,2,1,1,1,1225.072,12
10.5,1,0.0,0,143.3128,8,2,0,1,1438.128,22
12.5,0,0.112681821,3,119.144,3,1,2,2,3235.788,10
12.6,0,0.10080442,0,45.4744,5,1,2,3,1041.3112,34
20.75,0,0.02512588,8,150.4734,6,2,1,1,890.8404,15
12.6,1,0.122519571,13,93.0436,5,1,2,3,2363.59,34
13.35,1,0.15021128,13,179.066,2,1,1,1,2696.49,12
7.96,0,0.028357839,3,163.2894,6,2,1,1,4530.1032,15
8.92,0,0.130663423,9,175.237,2,1,1,1,2117.244,12
6.635,1,0.006335942,0,121.8098,9,1,0,1,2048.6666,20
15.5,0,0.032845997,0,106.7938,1,0,2,1,3215.814,32
6.13,0,0.076735903,4,62.4536,8,2,0,1,1225.072,22
7.315,0,0.01530184,13,154.434,8,2,0,1,1378.206,22
16.0,1,0.029377239,10,46.1718,0,1,2,0,94.5436,21
16.85,0,0.233356571,13,146.576,0,1,2,0,439.428,21
15.85,0,0.137053947,3,94.4094,3,1,2,2,1047.3034,10
15.0,0,0.0,13,43.4744,8,2,0,1,543.2928,22
19.1,0,0.177236497,9,172.3422,6,2,1,1,2586.633,15
19.0,0,0.111830282,5,105.4622,1,0,2,1,952.7598,32
13.5,0,0.0,0,84.654,9,1,0,1,1211.756,20
16.75,1,0.008204465,3,99.8674,9,1,0,1,2342.9502,20
12.6,1,0.02439015,1,95.9068,5,1,2,3,3207.8244,34
9.195,1,0.064143995,5,85.9566,7,1,1,1,1691.132,17
19.35,0,0.033275634,10,173.8738,2,1,1,1,2432.8332,12
11.8,1,0.107662745,4,224.1772,2,1,1,1,2890.9036,12
10.6,0,0.01115195,1,40.6454,2,1,1,1,167.7816,12
13.65,1,0.013064516,6,115.5834,7,1,1,1,1382.2008,17
14.85,1,0.009954237,13,158.263,9,1,0,1,2659.871,20
12.6,0,0.021214364,8,48.2034,4,2,0,0,97.2068,34
13.5,1,0.067859568,4,60.1562,6,2,1,1,1599.9174,15
5.635,0,0.103481775,0,150.005,7,1,1,1,1797.66,17
7.405,0,0.015358176,3,92.4146,2,1,1,1,1459.4336,12
12.6,0,0.293066133,9,177.0712,4,2,0,0,351.5424,34
11.35,0,0.030981392,13,51.9008,2,1,1,1,708.4112,12
12.6,0,0.0,14,153.8024,5,1,2,3,7741.9224,34
16.1,1,0.013623294,6,109.3596,7,1,1,1,1186.4556,17
17.7,1,0.041098734,6,80.9276,3,1,2,2,487.3656,10
13.1,0,0.01209726,11,188.853,6,2,1,1,3225.801,15
14.3,1,0.034382602,0,96.5726,1,0,2,1,2251.0698,32
12.6,0,0.035406842,13,244.317,5,1,2,3,8262.578,34
8.6,0,0.090374342,9,114.3176,7,1,1,1,1946.7992,17
5.78,1,0.074451126,13,264.5568,3,1,2,2,6327.7632,10
8.195,0,0.031467128,0,91.8462,7,1,1,1,2313.655,17
13.65,1,0.078786674,4,184.824,8,2,0,1,3355.632,22
17.35,0,0.056032247,0,102.3016,7,1,1,1,1619.2256,17
20.25,0,0.058935522,9,246.646,8,2,0,1,2463.46,22
12.6,1,0.064577332,10,230.5352,4,2,0,0,687.1056,34
16.1,0,0.034306962,6,252.3356,8,2,0,1,3815.034,22
12.6,1,0.053586458,6,89.7856,5,1,2,3,966.7416,34
17.6,1,0.076431919,10,113.2202,3,1,2,2,2025.3636,10
18.0,0,0.039090105,13,148.4418,7,1,1,1,4119.9704,17
12.5,0,0.031549131,8,99.0384,0,1,2,0,197.0768,21
9.065,0,0.115233813,5,94.4094,1,0,2,1,2856.282,32
16.85,1,0.159825617,5,195.5478,6,2,1,1,4262.4516,15
16.0,0,0.073080167,9,228.4668,2,1,1,1,2534.0348,12
9.3,0,0.066727717,5,181.6292,1,0,2,1,2371.5796,32
6.215,0,0.012146608,6,37.9848,6,2,1,1,782.9808,15
20.1,1,0.022552083,6,226.6036,2,1,1,1,6831.108,12
8.77,1,0.047036036,6,170.5422,2,1,1,1,2759.0752,12
16.25,0,0.087158654,4,95.141,6,2,1,1,2220.443,15
15.15,0,0.027756137,0,150.4708,1,0,2,1,2106.5912,32
13.15,0,0.092589917,9,159.5604,1,0,2,1,1901.5248,32
12.15,0,0.0,9,117.615,1,0,2,1,1514.695,32
12.6,0,0.077427883,5,41.8454,4,2,0,0,41.9454,34
20.85,0,0.121227447,13,197.5452,6,2,1,1,4306.3944,15
18.2,1,0.066284519,6,247.2092,6,2,1,1,3486.1288,15
8.3,0,0.03549838,6,36.6506,3,1,2,2,455.4072,10
6.195,0,0.072131519,13,120.1098,7,1,1,1,2892.2352,17
15.1,0,0.0,6,216.4166,7,1,1,1,2830.3158,17
11.5,0,0.021020616,8,130.7942,7,1,1,1,2782.3782,17
19.0,0,0.111902259,5,105.4622,6,2,1,1,1905.5196,15
10.5,0,0.071548187,5,120.2098,3,1,2,2,602.549,10
8.8,0,0.071540443,13,210.6612,9,1,0,1,2508.7344,20
12.6,0,0.121765124,8,264.1884,4,2,0,0,264.9884,34
17.75,0,0.014609738,6,160.4262,7,1,1,1,3182.524,17
12.6,1,0.080697998,5,39.8506,4,2,0,0,37.9506,34
17.75,1,0.156802171,4,242.1538,6,2,1,1,4326.3684,15
20.75,0,0.024144862,6,123.373,6,2,1,1,2093.941,15
16.7,1,0.062297249,13,60.6562,3,1,2,2,592.562,10
12.6,0,0.052058711,5,55.5588,5,1,2,3,1145.176,34
13.85,0,0.031402114,11,40.248,7,1,1,1,319.584,17
15.35,1,0.113217223,6,191.1504,8,2,0,1,1725.7536,22
12.1,0,0.0,6,177.3002,6,2,1,1,3044.7034,15
12.15,0,0.0,9,118.515,3,1,2,2,1398.18,10
12.6,0,0.031139933,4,74.8012,4,2,0,0,303.6048,34
16.35,0,0.013363902,11,106.128,6,2,1,1,1917.504,15
12.6,0,0.030952737,6,160.1578,5,1,2,3,3048.6982,34
7.27,0,0.07136748,14,111.8518,3,1,2,2,2277.036,10
13.8,0,0.058192802,4,246.9802,9,1,0,1,5896.3248,20
20.25,1,0.022976493,0,240.3538,9,1,0,1,4086.0146,20
9.3,0,0.111220521,1,65.7826,8,2,0,1,968.739,22
14.15,0,0.037967687,15,125.6046,9,1,0,1,1618.5598,20
12.6,0,0.0,8,164.5526,5,1,2,3,2302.3364,34
8.115,1,0.032158866,3,154.8972,8,2,0,1,1713.7692,22
12.6,1,0.045068892,13,190.8872,4,2,0,0,945.436,34
11.1,0,0.033176087,9,120.1124,7,1,1,1,1896.1984,17
12.5,0,0.018845298,8,96.7384,6,2,1,1,2759.0752,15
9.8,1,0.056375879,1,84.6908,6,2,1,1,1006.6896,15
19.7,1,0.161356273,3,253.1014,3,1,2,2,2805.0154,10
14.3,1,0.034605882,0,95.9726,2,1,1,1,2153.1972,12
19.75,0,0.033942546,13,213.5902,9,1,0,1,4460.1942,20
18.5,0,0.025740259,10,89.4172,1,0,2,1,1605.9096,32
12.6,0,0.026938317,9,174.1396,5,1,2,3,4012.1108,34
12.35,1,0.033754478,10,199.0426,6,2,1,1,3361.6242,15
12.6,0,0.015375557,8,156.9604,5,1,2,3,4278.4308,34
5.365,1,0.140458316,12,169.7764,9,1,0,1,3263.7516,20
12.6,0,0.046333982,8,97.2384,5,1,2,3,2660.5368,34
20.5,1,0.0,5,82.8592,6,2,1,1,908.1512,15
8.71,0,0.139228412,3,49.5376,8,2,0,1,1198.44,22
12.6,0,0.0,12,109.4596,5,1,2,3,1833.6132,34
16.0,1,0.0,10,48.1718,2,1,1,1,756.3488,12
17.6,0,0.00799436,4,171.6422,1,0,2,1,3793.7284,32
20.7,1,0.121767168,5,118.9466,7,1,1,1,353.5398,17
13.0,1,0.030083482,3,61.922,6,2,1,1,1557.972,15
20.2,1,0.118025091,0,195.811,2,1,1,1,2553.343,12
20.35,0,0.060649213,0,232.7616,1,0,2,1,2812.3392,32
18.6,0,0.151931742,2,101.1358,1,0,2,1,1105.8938,32
12.6,0,0.063831013,7,46.206,5,1,2,3,1304.968,34
13.35,0,0.103091351,4,229.9352,2,1,1,1,2519.3872,12
17.85,0,0.052389407,13,120.9072,3,1,2,2,2817.6656,10
16.35,0,0.013355306,11,105.528,1,0,2,1,2024.032,32
14.85,1,0.019550858,4,263.791,7,1,1,1,4207.856,17
21.25,0,0.01005532,10,183.1608,2,1,1,1,2756.412,12
14.15,0,0.034845668,13,242.7828,1,0,2,1,3167.8764,32
17.2,1,0.025162022,3,145.9418,6,2,1,1,1765.7016,15
12.6,0,0.022685222,6,161.592,5,1,2,3,4314.384,34
10.85,0,0.162571649,13,107.4622,7,1,1,1,529.311,17
20.35,1,0.014825605,6,233.2958,8,2,0,1,4206.5244,22
16.35,0,0.058034349,9,124.802,0,1,2,0,253.004,21
9.3,0,0.043785694,7,191.6846,8,2,0,1,3057.3536,22
12.6,1,0.076798609,14,231.8958,5,1,2,3,8413.0488,34
15.75,0,0.055241242,0,196.5452,2,1,1,1,3131.9232,12
14.85,0,0.061102235,9,253.2698,7,1,1,1,2283.0282,17
18.6,0,0.039517121,5,243.6802,2,1,1,1,5896.3248,12
16.35,0,0.029565309,9,256.4646,3,1,2,2,515.3292,10
9.695,1,0.128283243,0,226.1404,8,2,0,1,3375.606,22
15.15,1,0.012332667,13,130.0284,2,1,1,1,3559.3668,12
14.3,1,0.065195229,6,88.9856,6,2,1,1,1669.8264,15
10.895,0,0.108253944,6,194.8794,0,1,2,0,585.2382,21
8.39,0,0.121178848,9,165.1868,2,1,1,1,2784.3756,12
18.35,0,0.0,4,151.934,1,0,2,1,306.268,32
15.2,0,0.09698132,8,116.3492,1,0,2,1,2548.6824,32
20.2,0,0.064351908,13,259.4646,6,2,1,1,2061.3168,15
12.6,0,0.079419801,9,172.3106,5,1,2,3,5475.5392,34
8.71,1,0.072301795,3,185.6924,7,1,1,1,3331.6632,17
12.15,0,0.021719387,1,163.1184,6,2,1,1,3467.4864,15
8.06,0,0.021420031,2,232.0326,7,1,1,1,3003.4238,17
11.5,0,0.290430317,6,130.6652,0,1,2,0,258.3304,21
14.85,0,0.018571641,3,187.3214,8,2,0,1,4333.6922,22
11.8,0,0.0,6,45.2402,3,1,2,2,1148.505,10
14.7,0,0.020952705,7,143.5128,9,1,0,1,2444.8176,20
12.6,0,0.102371638,9,221.2456,4,2,0,0,663.1368,34
18.75,0,0.034278798,9,214.1218,1,0,2,1,4488.1578,32
7.235,0,0.0,13,115.1834,7,1,1,1,1382.2008,17
12.6,0,0.038377013,6,211.5586,5,1,2,3,4432.2306,34
19.6,0,0.025325897,8,150.9024,9,1,0,1,3795.06,20
7.27,1,0.020898691,3,92.2488,2,1,1,1,814.9392,12
15.1,1,0.105881129,6,42.0796,7,1,1,1,454.0756,17
7.81,0,0.112906337,14,243.5486,0,1,2,0,488.6972,21
7.81,1,0.055216312,3,125.5046,6,2,1,1,3237.1196,15
6.465,0,0.125210375,3,266.8884,2,1,1,1,1059.9536,12
12.6,0,0.058185842,9,220.8456,5,1,2,3,4199.8664,34
10.8,0,0.098814721,10,100.5042,3,1,2,2,1884.8798,10
9.5,1,0.022058724,10,196.8452,8,2,0,1,3523.4136,22
20.7,1,0.100091576,6,125.5388,1,0,2,1,2105.2596,32
8.895,0,0.075876602,7,235.9616,2,1,1,1,1874.8928,12
15.6,0,0.037841362,13,125.2704,3,1,2,2,2628.5784,10
9.0,0,0.081943273,5,214.5534,1,0,2,1,3440.8544,32
19.35,0,0.016645164,5,120.9098,7,1,1,1,1687.1372,17
19.7,1,0.018061324,10,102.599,7,1,1,1,2063.98,17
12.6,1,0.028062401,1,44.0402,4,2,0,0,91.8804,34
5.825,0,0.091857904,9,160.7894,3,1,2,2,1617.894,10
12.6,0,0.036109413,6,140.6154,5,1,2,3,4538.0928,34
12.85,0,0.108633372,6,233.8642,3,1,2,2,2323.642,10
12.85,0,0.03324652,13,172.4422,7,1,1,1,4483.4972,17
17.5,0,0.016720132,10,139.918,1,0,2,1,419.454,32
17.0,0,0.055433377,4,221.1114,8,2,0,1,4434.228,22
7.05,0,0.084966021,13,111.1912,8,2,0,1,1965.4416,22
5.78,1,0.074135053,13,264.0568,6,2,1,1,2109.2544,15
15.2,0,0.091745951,13,229.0352,6,2,1,1,2290.352,15
12.6,0,0.056685383,6,178.437,5,1,2,3,3175.866,34
11.35,1,0.00552947,6,169.279,6,2,1,1,2376.906,15
17.5,0,0.013664703,5,257.7304,7,1,1,1,5683.2688,17
16.25,0,0.087310672,4,95.541,9,1,0,1,1544.656,20
12.85,0,0.022639195,6,179.7318,9,1,0,1,2165.1816,20
12.6,0,0.016531033,5,122.4098,5,1,2,3,3012.745,34
8.84,1,0.076873991,5,109.9228,3,1,2,2,1547.3192,10
12.6,0,0.035863436,10,58.3562,5,1,2,3,1125.8678,34
17.75,0,0.111301625,11,107.5912,8,2,0,1,1528.6768,22
6.38,0,0.015193323,9,143.347,7,1,1,1,858.882,17
12.6,1,0.046408928,3,153.2998,5,1,2,3,3998.7948,34
10.65,0,0.0,6,57.1272,6,2,1,1,279.636,15
13.1,0,0.07494003,4,75.0354,8,2,0,1,902.8248,22
12.6,0,0.065119701,14,145.7128,5,1,2,3,4026.7584,34
10.195,0,0.0,5,143.1154,2,1,1,1,2410.8618,12
6.67,1,0.090456903,13,131.2626,2,1,1,1,2098.6016,12
5.32,0,0.093071679,8,103.8674,7,1,1,1,509.337,17
12.6,1,0.048292189,0,133.1626,5,1,2,3,2492.0894,34
12.1,0,0.029902679,14,144.3444,3,1,2,2,1161.1552,10
13.85,1,0.056547986,2,232.73,3,1,2,2,6291.81,10
16.35,0,0.034726222,9,125.602,9,1,0,1,3036.048,20
18.35,0,0.088908547,9,192.8504,1,0,2,1,2876.256,32
15.5,1,0.044024163,6,102.0332,0,1,2,0,102.5332,21
12.1,0,0.020568574,13,150.4734,8,2,0,1,2078.6276,22
12.1,0,0.020564685,13,148.2734,6,2,1,1,3266.4148,15
19.25,1,0.058226609,5,85.2908,1,0,2,1,671.1264,32
8.71,1,0.072155462,3,183.3924,8,2,0,1,3146.5708,22
10.5,0,0.027253711,9,170.9106,1,0,2,1,3251.1014,32
11.6,1,0.144604071,4,240.8222,3,1,2,2,3585.333,10
16.0,1,0.193477995,6,55.9246,0,1,2,0,405.4722,21
6.865,0,0.056945936,13,214.6218,7,1,1,1,1923.4962,17
10.395,0,0.031288338,12,159.5604,7,1,1,1,2852.2872,17
8.05,1,0.078400465,6,259.0646,8,2,0,1,4380.2982,22
5.785,1,0.038976089,6,264.2252,2,1,1,1,3934.878,12
10.3,1,0.058918844,6,191.653,9,1,0,1,5313.084,20
12.5,0,0.031176157,6,103.099,3,1,2,2,722.393,10
7.63,0,0.061159246,14,92.5436,9,1,0,1,1607.2412,20
13.5,1,0.0,13,78.396,6,2,1,1,1438.128,15
17.5,0,0.052550476,13,101.299,7,1,1,1,722.393,17
12.6,0,0.124448295,14,112.0518,4,2,0,0,113.8518,34
8.21,0,0.010808272,7,150.5392,3,1,2,2,1043.9744,10
11.65,1,0.010963269,10,110.9544,3,1,2,2,335.5632,10
18.5,0,0.0,13,119.8124,2,1,1,1,4029.4216,12
7.72,1,0.075035902,1,78.7986,3,1,2,2,856.8846,10
5.88,0,0.024882614,9,149.4392,6,2,1,1,1640.5312,15
6.85,0,0.022878953,5,262.3594,6,2,1,1,3924.891,15
12.6,0,0.166572501,9,176.1712,5,1,2,3,3691.1952,34
7.52,0,0.055081623,6,128.8994,1,0,2,1,2055.9904,32
13.65,1,0.025920816,13,81.2302,8,2,0,1,2059.9852,22
12.6,0,0.029500321,9,46.2086,5,1,2,3,802.9548,34
6.985,1,0.137645467,10,185.2608,7,1,1,1,2940.1728,17
12.6,0,0.0,13,240.6222,5,1,2,3,4302.3996,34
9.3,0,0.026818196,4,248.9092,0,1,2,0,498.0184,21
12.1,0,0.030102335,3,74.767,1,0,2,1,2220.443,32
5.98,0,0.043740308,6,145.3418,3,1,2,2,2354.2688,10
9.0,0,0.069653585,8,266.2884,9,1,0,1,2914.8724,20
7.145,0,0.01785932,5,160.6578,3,1,2,2,2246.4092,10
19.0,0,0.017755213,8,211.7244,7,1,1,1,2752.4172,17
7.855,1,0.161875063,0,35.6848,7,1,1,1,335.5632,17
19.5,0,0.128181759,1,156.1314,6,2,1,1,2792.3652,15
8.71,0,0.121250374,3,92.7778,8,2,0,1,1032.6558,22
11.5,0,0.014921093,15,173.908,3,1,2,2,1211.756,10
